Label,Text
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
ham,Pandy joined 4w technologies today.he got job..
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
ham,K...k...yesterday i was in cbe .
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
ham,I am going to sleep. I am tired of travel.
ham,Gud mrng dear have a nice day
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
ham,"U so lousy, run already come back then half dead... Hee..."
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,Yup next stop.
ham,Did you try making another butt.
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one."
ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
ham,All will come alive.better correct any good looking figure there itself..
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!"
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx
ham,Moji i love you more than words. Have a rich day
spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
ham,Hasn't that been the pattern recently crap weekends?
ham,You are a big chic. Common. Declare
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
spam,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
ham,Huh so fast... Dat means u havent finished painting?
ham,Are you free now?can i call now?
ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love"
ham,Every monday..nxt week vl be completing..
ham,Oh ok..
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
ham,Company is very good.environment is terrific and food is really nice:)
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
ham,Yar else i'll thk of all sorts of funny things.
ham,Am okay. Will soon be over. All the best
ham,Yeah I don't see why not
ham,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x
ham,Whats the staff name who is taking class for us?
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
ham,Ugh hopefully the asus ppl dont randomly do a reformat.
spam,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
ham,That's y u haf 2 keep me busy...
ham,I don't know but I'm raping dudes at poker
ham,I cant pick the phone right now. Pls send a message
ham,If i said anything wrong sorry de:-)
ham,"Aight yo, dats straight dogg"
ham,Hey anyway i have to :-)
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
ham,Long time. You remember me today.
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
ham,"And very importantly, all we discuss is between u and i only."
ham,What's up. Do you want me to come online?
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D
ham,Should I be stalking u?
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
ham,Ok which your another number
ham,Oh god i am happy to see your message after 3 days
spam,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
ham,Then she dun believe wat?
ham,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"
ham,That is wondar full flim.
ham,Dear good morning how you feeling dear
ham,K:)all the best:)congrats...
ham,Good night. Am going to sleep.
ham,Hey... Very inconvenient for your sis a not huh?
ham,You flippin your shit yet?
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
ham,Yeah right! I'll bring my tape measure fri!
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,I think its far more than that but find out. Check google maps for a place from your dorm.
ham,Dont talk to him ever ok its my word.
ham,"There're some people by mu, I'm at the table by lambda"
ham,Nobody can decide where to eat and dad wants Chinese
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
ham,Mm yes dear look how i am hugging you both. :-P
ham,Hi my email address has changed now it is 
ham,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
ham,May i call You later Pls
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
ham,Alright took the morphine. Back in yo.
ham,I am on the way to ur home
ham,Cuz ibored. And don wanna study
ham,I can't make it tonight
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
ham,Lol great now im getting hungry.
ham,No calls..messages..missed calls
ham,Just seeing your missed call my dear brother. Do have a gr8 day.
ham,Pls she needs to dat slowly or she will vomit more.
ham,"Probably not, still going over some stuff here"
ham,K.i will send in  &lt;#&gt;  min:)
ham,Jus came back fr lunch wif my sis only. U leh?
ham,Sorry da thangam.it's my mistake.
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
ham,Ü wait 4 me in sch i finish ard 5..
ham,The new deus ex game comin early next yr
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
ham,"I don't think I can get away for a trek that long with family in town, sorry"
ham,"I'm outside islands, head towards hard rock and you'll run into me"
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham,"Aight, can you text me the address?"
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
ham,Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
ham,Man this bus is so so so slow. I think you're gonna get there before me
ham,Wait  &lt;#&gt;  min..
ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
ham,Does uncle timi help in clearing cars
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
ham,Networking job is there.
ham,We'll join the  &lt;#&gt;  bus
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
ham,No message..no responce..what happend?
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,Mm have some kanji dont eat anything heavy ok
ham,If he started searching he will get job in few days.he have great potential and talent.
ham,Ok i juz receive..
ham,Lol they don't know about my awesome phone. I could click delete right now if I want.
ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
ham,I sent your maga that money yesterday oh.
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
ham,How are you doing. How's the queen. Are you going for the royal wedding
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
ham,i thought we were doing a king of the hill thing there.
ham,aathi..where are you dear..
ham,Ü still attending da talks?
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
ham,"I am in tirupur da, once you started from office call me."
ham,It's ok i wun b angry. Msg u aft i come home tonight.
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
ham,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!"
spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
spam,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,"I'd say that's a good sign but, well, you know my track record at reading women"
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want"
ham,Ok.ok ok..then..whats ur todays plan
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
ham,"Sorry, went to bed early, nightnight"
ham,Send to someone else :-)
ham,Oh oh... Wasted... Den muz chiong on sat n sun liao...
ham,Call me when u finish then i come n pick u.
ham,"Night night, see you tomorrow"
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
ham,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
ham,I am not sure about night menu. . . I know only about noon menu
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
ham,Lol enjoy role playing much?
ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
ham,Holy living christ what is taking you so long
ham,Wife.how she knew the time of murder exactly
ham,Dont worry. I guess he's busy.
ham,Its too late:)but its k.wish you the same.
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
ham,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.
ham,I will reach before ten morning
spam,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
ham,Will do. Have a good day
ham,"Princess, is your kitty shaved or natural?"
ham,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
ham,Dear we got  &lt;#&gt;  dollars hi hi
ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
ham,happened here while you were adventuring
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
ham,"Just making dinner, you ?"
ham,And by when you're done I mean now
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
ham,I'm at home n ready...
spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
ham,Convey my regards to him
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
ham,I'm job profile seems like bpo..
ham,Why tired what special there you had
ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
ham,Nite...
ham,Hey now am free you can call me.
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
ham,Ya very nice. . .be ready on thursday
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
ham,Havent still waitin as usual... Ü come back sch oredi?
ham,Wat uniform? In where get?
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
ham,This is my number by vivek..
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
ham,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
ham,I'm home.
ham,Any pain on urination any thing else?
ham,&lt;#&gt;  am I think? Should say on syllabus
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
ham,O was not into fps then.
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.
ham,Is ur paper today in e morn or aft?
ham,Ok... Help me ask if she's working tmr a not?
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
ham,If you ask her or she say any please message.
ham,HAPPY NEW YEAR MY NO.1 MAN
ham,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
ham,Oh great. I.ll disturb him more so that we can talk.
spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
ham,K I'll be there before 4.
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
spam,FROM 88066 LOST £12 HELP
ham,Should I head straight there or what
spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
ham,"Right on brah, see you later"
ham,Yes! How is a pretty lady like you single?
ham,Ya very nice. . .be ready on thursday
ham,Surely result will offer:)
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham,Meet after lunch la...
ham,I was gonna ask you lol but i think its at 7
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?
ham,LOL that would be awesome payback.
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,I AM AT A PARTY WITH ALEX NICHOLS
spam,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795
ham,"Are you being good, baby? :)"
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
ham,Aah bless! How's your arm?
ham,Yes i thought so. Thanks.
ham,Oh ok.. Wat's ur email?
ham,And he's apparently bffs with carly quick now
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
ham,Also track down any lighters you can find
ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
ham,Gettin rdy to ship comp
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
ham,645
ham,No..few hours before.went to hair cut .
ham,Dunno he jus say go lido. Same time 930.
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
ham,Goodmorning sleeping ga.
ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?
ham,Would me smoking you out help us work through this difficult time
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
ham,No..he joined today itself.
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
ham,Nvm it's ok...
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!"
ham,Just sent it. So what type of food do you like?
ham,There is a first time for everything :)
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!
ham,"That's fine, I'll bitch at you about it later then"
ham,Ha ha ha good joke. Girls are situation seekers.
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min"
ham,So that takes away some money worries
ham,I not at home now lei...
ham,What is your record for one night? :)
ham,Thinking of u ;) x
ham,"Thank you. And by the way, I just lost."
ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
ham,No:-)i got rumour that you going to buy apartment in chennai:-)
ham,"That's very rude, you on campus?"
ham,"Aight, call me once you're close"
ham,Yo we are watching a movie on netflix
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,I want  &lt;#&gt;  rs da:)do you have it?
ham,Thanks for sending this mental ability question..
ham,"I'm in a meeting, call me later at"
ham,Ya but it cant display internal subs so i gotta extract them
ham,"K I'll head out in a few mins, see you there"
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
ham,Ok... C ya...
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
ham,Jus finish blowing my hair. U finish dinner already?
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
ham,Enjoy ur life. . Good night
ham,Thanx...
ham,"Aight, I'll ask a few of my roommates"
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
ham,But pls dont play in others life.
ham,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm"
ham,They will pick up and drop in car.so no problem..
ham,Sounds like something that someone testing me would sayy
ham,Please tell me you have some of that special stock you were talking about
ham,I have no idea where you are
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
ham,K..k.:)congratulation ..
ham,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... 
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
ham,Yo sorry was in the shower sup
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
ham,Where u been hiding stranger?
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
ham,Waiting for your call.
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow."
ham,My sister going to earn more than me da.
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,I dont have i shall buy one dear
ham,Babe ? I lost you ... Will you try rebooting ?
ham,Have you heard from this week?
ham,Guess who spent all last night phasing in and out of the fourth dimension
ham,IM LATE TELLMISS IM ON MY WAY
spam,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
ham,Cab is available.they pick up and drop at door steps.
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
ham,LOL ... Have you made plans for new years?
ham,In fact when do you leave? I think addie goes back to school tues or wed
ham,"Awesome, think we can get an 8th at usf some time tonight?"
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham,Haf u eaten? Wat time u wan me 2 come?
ham,I want to see your pretty pussy...
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
ham,I'm fine. Hope you are also
ham,No. Yes please. Been swimming?
